num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga,,
2022S032685,31/10/2022,13:07:00,LUGAR. EL PARTERREN INTERIOR DEL PARQUE DEL RETIRO,0,3,RETIRO,Atropello a persona,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,441707219,4474143044,N,NULL,,
2022S032685,31/10/2022,13:07:00,LUGAR. EL PARTERREN INTERIOR DEL PARQUE DEL RETIRO,0,3,RETIRO,Atropello a persona,Nublado,Bicicleta EPAC (pedaleo asistido),Peatón,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441707219,4474143044,N,NULL,,
2022S032708,31/10/2022,18:30:00,CALL. SUECIA, 77A,77A,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,448638351,4475836831,N,NULL,
2022S032720,31/10/2022,21:55:00,CALL. HERMANO GARATE / CALL. PENSAMIENTO,6,6,TETUÁN,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440956231,4478926232,N,NULL,,
2022S032744,01/11/2022,3:00:00,CALL. GOYA / CALL. PRINCIPE DE VERGARA,65,4,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,NULL,NULL,442327873,4475152706,N,NULL,,
2022S032756,31/10/2022,13:45:00,PASEO. FLORIDA,1,1,9,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,14,Sin asistencia sanitaria,438863724,4474696443,N,NULL,
2022S032757,31/10/2022,9:55:00,CALL. ALCALA,173,173,4,SALAMANCA,Alcance,Nublado,Bicicleta,Conductor,De 21 a 24 años,Hombre,NULL,NULL,442983795,4475313648,N,NULL,
2022S032764,01/11/2022,11:15:00,AVDA. DEMOCRACIA,2,2,18,VILLA DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,446914404,4470459879,N,NULL,
2022S032781,01/11/2022,18:15:00,CALL. BENICARLO,10,10,21,BARAJAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,NULL,NULL,450098871,4479746264,N,NULL,
2022S032797,01/11/2022,22:45:00,CALL. BRAVO MURILLO,95,95,7,CHAMBERÍ,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440300607,4477525044,N,NULL,
2022S032876,03/11/2022,5:45:00,CUSTA. SAN VICENTE,28,28,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,2,Ingreso inferior o igual a 24 horas,439269192,4474648127,N,NULL,
2022S032898,03/11/2022,14:55:00,PASEO. INFANTA ISABEL,1,1,3,RETIRO,Colisión múltiple,NULL,Bicicleta,Conductor,De 25 a 29 años,Hombre,NULL,NULL,441392961,4473312353,N,NULL,
2022S032987,04/11/2022,13:30:00,CALL. JOAQUIN MARIA LOPEZ / CALL. ANDRES MELLADO,46,7,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Mujer,1,Atención en urgencias sin posterior ingreso,439425921,4476583494,N,NULL,,
2022S033164,05/11/2022,16:40:00,GTA. ISAAC RABIN / Calle Doctor Ramón Castroviejo,0,8,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,438265140,4480529743,N,NULL,,
2022S033416,06/11/2022,10:35:00,AUTOV. M-607, +01800S,+01800S,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,439544698,4490695392,N,NULL,
2022S033479,07/11/2022,8:10:00,RONDA. ATOCHA,8,8,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440950639,4473158378,N,NULL,
2022S033587,08/11/2022,13:30:00,CALL. EUGENIA DE MONTIJO,83,83,11,CARABANCHEL,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 60 a 64 años,Hombre,NULL,NULL,436282612,4469749088,N,NULL,
2022S033596,08/11/2022,14:05:00,CALL. ASTROS,14,14,3,RETIRO,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,NULL,NULL,443396272,4473591621,N,NULL,
2022S033597,08/11/2022,14:22:00,PASEO. CASTELLANA,67,67,7,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,441312342,4477307336,N,NULL,
2022S033609,08/11/2022,14:50:00,PQUE. DEHESA DE LA VILLA / calle francos rodriguez,0,8,FUENCARRAL-EL PARDO,Colisión frontal,Nublado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,438989323,4479008688,N,NULL,,
2022S033609,08/11/2022,14:50:00,PQUE. DEHESA DE LA VILLA / calle francos rodriguez,0,8,FUENCARRAL-EL PARDO,Colisión frontal,Nublado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438989323,4479008688,N,NULL,,
2022S033667,08/11/2022,21:10:00,CALL. SAN BERNARDO / CALL. PEZ,42,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,NULL,NULL,439992667,4475087930,N,NULL,,
2022S033667,08/11/2022,21:10:00,CALL. SAN BERNARDO / CALL. PEZ,42,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Peatón,Menor de 5 años,Mujer,NULL,NULL,439992667,4475087930,N,NULL,,
2022S033952,09/11/2022,18:15:00,AVDA. POBLADOS / CALL. CERILLERAS,127,11,CARABANCHEL,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 70 a 74 años,Hombre,3,Ingreso superior a 24 horas,438219061,4469421463,N,NULL,,
2022S033955,09/11/2022,4:10:00,GTA. LOPEZ DE HOYOS / CALL. LOPEZ DE HOYOS,8,5,CHAMARTÍN,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,2,Ingreso inferior o igual a 24 horas,442309307,4476864966,N,NULL,,
2022S034098,10/11/2022,12:00:00,PASEO. RECOLETOS / PLAZA. CIBELES,1,1,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,NULL,NULL,441236140,4474605351,N,NULL,,
2022S034266,11/11/2022,22:10:00,CALL. BATALLA DEL SALADO / CALL. CIUDAD REAL,32,2,ARGANZUELA,Alcance,Se desconoce,Bicicleta,Conductor,De 30 a 34 años,Hombre,NULL,NULL,440911792,4472409329,N,NULL,,
2022S034267,11/11/2022,19:59:00,CALL. FERNANDEZ DE LOS RIOS,5,5,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,2,Ingreso inferior o igual a 24 horas,440190181,4476273876,N,NULL,
2022S034382,12/11/2022,3:00:00,PASEO. CASTELLANA / PLAZA SAN JUAN DE LA CRUZ,63,7,CHAMBERÍ,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,441336130,4476919475,N,NULL,,
2022S034448,12/11/2022,13:00:00,PASEO. FERNAN NUÑEZ,1,1,3,RETIRO,Caída,Lluvia débil,Bicicleta,Conductor,De 40 a 44 años,Mujer,1,Atención en urgencias sin posterior ingreso,441853062,4473608062,N,NULL,
2022S034533,12/11/2022,21:50:00,CALL. TOLEDO / CALL. SANTA CASILDA,134A,2,ARGANZUELA,Colisión fronto-lateral,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,439534483,4472930517,N,NULL,,
2022S034539,12/11/2022,23:29:00,GTA. SAN VICENTE / PASEO. FLORIDA,1,9,MONCLOA-ARAVACA,Caída,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438864917,4474674223,N,NULL,,
2022S034718,13/11/2022,17:45:00,CALL. FRANCISCO SILVELA,50,50,4,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,NULL,NULL,442830850,4476177121,N,NULL,
2022S034721,13/11/2022,18:20:00,CALL. CUEVAS DEL ALMANZORA / CALL. SOMONTIN,177,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,444123102,4480877556,N,NULL,,
2022S034728,13/11/2022,21:30:00,CALL. VIA CARPETANA / CALL. GALLUR,178,10,LATINA,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,437678337,4472288650,N,NULL,,
2022S034734,13/11/2022,22:20:00,AVDA. POBLADOS / AUTOV. A-42,126,12,USERA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438950290,4469492129,N,NULL,,
2022S034822,14/11/2022,15:10:00,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,82,3,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443160805,4473655297,N,NULL,,
2022S034850,14/11/2022,19:40:00,CALL. SERRANO / CALL. MARQUES DE VILLAMAGNA,47,4,SALAMANCA,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,441709232,4475641199,N,NULL,,
2022S034853,14/11/2022,19:48:00,AVDA. NICETO ALCALA ZAMORA,4,4,16,HORTALEZA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444946639,4481403889,N,NULL,
2022S034866,14/11/2022,20:05:00,CALL. BRAVO MURILLO,290,290,6,TETUÁN,Colisión lateral,NULL,Bicicleta,Conductor,De 50 a 54 años,Hombre,NULL,NULL,440841303,4479255902,N,NULL,
2022S034872,14/11/2022,20:40:00,CALL. SACRAMENTO,12,12,1,CENTRO,Caída,Lluvia débil,Bicicleta,Conductor,De 55 a 59 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,439588913,4474049692,N,NULL,
2022S034877,14/11/2022,21:40:00,CALL. LOPEZ DE HOYOS / CALL. SUERO DE QUIÑONES,108,5,CHAMARTÍN,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Mujer,1,Atención en urgencias sin posterior ingreso,442770547,4477225473,N,NULL,,
2022S034947,15/11/2022,18:55:00,GTA. RUIZ JIMENEZ / CALL. SAN BERNARDO,8,1,CENTRO,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,440113460,4475638436,N,NULL,,
2022S034956,15/11/2022,21:15:00,AVDA. BUENOS AIRES / AVDA. ENTREVIAS,89,13,PUENTE DE VALLECAS,Colisión frontal,LLuvia intensa,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444607978,4469889880,N,NULL,,
2022S034961,15/11/2022,22:15:00,CALL. ARTURO SORIA,161,161,15,CIUDAD LINEAL,Alcance,LLuvia intensa,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444361849,4478551632,N,NULL,
2022S034978,16/11/2022,8:15:00,CALL. NICOLAS SALMERON / TRVA. VILLAESCUSA,16,15,CIUDAD LINEAL,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,446446676,4474584712,N,NULL,,
2022S035021,16/11/2022,14:40:00,CALL. RESINA,14,14,17,VILLAVERDE,Colisión lateral,Lluvia débil,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,440740188,4465286312,N,NULL,
2022S035088,16/11/2022,16:15:00,GTA. LOPEZ DE HOYOS,8,8,5,CHAMARTÍN,Caída,Lluvia débil,Bicicleta,Conductor,De 21 a 24 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,442310165,4476862207,N,NULL,
2022S035210,17/11/2022,16:05:00,PASEO. GENERAL MARTINEZ CAMPOS,3,3,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,440785894,4476267193,N,NULL,
2022S035214,16/11/2022,21:34:00,AVDA. GRAN VIA DE VILLAVERDE / CALL. SAN JENARO,10,17,VILLAVERDE,Caída,Lluvia débil,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,440432731,4465915577,N,NULL,,
2022S035271,18/11/2022,8:25:00,CALL. MESONERO ROMANOS,12,12,1,CENTRO,Caída,Lluvia débil,Bicicleta,Conductor,De 55 a 59 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,440255096,4474573800,N,NULL,
2022S035324,18/11/2022,13:57:00,AVDA. DAROCA / CALL. JOSE MARIA FERNANDEZ LANSEROS,4,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,444235839,4475757721,N,NULL,,
2022S035498,19/11/2022,13:05:00,AVDA. LOS ROSALES / CMNO. PERALES,399,17,VILLAVERDE,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,443535553,4465118212,N,NULL,,
2022S035678,20/11/2022,12:40:00,AVDA. DEMOCRACIA / a 3,60,19,VICÁLVARO,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,447379745,4471525471,N,NULL,,
2022S035685,19/11/2022,22:20:00,CALL. MARTINEZ IZQUIERDO,86,86,4,SALAMANCA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443826867,4476273988,N,NULL,
2022S035728,21/11/2022,7:45:00,CALL. HERMANOS GARCIA NOBLEJAS / CALL. IDIOMA ESPERANTO,190,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,446978900,4474521669,N,NULL,,
2022S035769,21/11/2022,15:20:00,CALL. AGASTIA / CALL. CARLOTA O'NEILL,20,15,CIUDAD LINEAL,Caída,Lluvia débil,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444955549,4477234514,N,NULL,,
2022S035796,21/11/2022,20:49:00,PASEO. REINA CRISTINA,13,13,3,RETIRO,Atropello a persona,Nublado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,442113110,4473154016,N,NULL,
2022S035796,21/11/2022,20:49:00,PASEO. REINA CRISTINA,13,13,3,RETIRO,Atropello a persona,Nublado,Bicicleta,Peatón,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,442113110,4473154016,N,NULL,
2022S035806,21/11/2022,23:10:00,CALLE SEGOVIA,39,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,439177610,4473953225,N,NULL,,
2022S035816,22/11/2022,8:55:00,PALMA-SAN ANDRES,26,1,CENTRO,Atropello a persona,Nublado,Bicicleta,Conductor,Desconocido,Desconocido,NULL,NULL,440298743,4475312753,N,NULL,,
2022S035816,22/11/2022,8:55:00,PALMA-SAN ANDRES,26,1,CENTRO,Atropello a persona,Nublado,Bicicleta,Peatón,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440298743,4475312753,N,NULL,,
2022S035863,22/11/2022,19:05:00,CALL. CONVENIO / CALL. PICO JAVALON,25,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442931900,4471491434,N,NULL,,
2022S035868,22/11/2022,21:20:00,CALL. GRAN VIA,7,7,1,CENTRO,Caída,Lluvia débil,Bicicleta,Conductor,De 30 a 34 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,440798309,4474523794,N,NULL,
2022S035887,23/11/2022,9:20:00,CALL. TOLEDO / CALL. SANTA CASILDA,134B,2,ARGANZUELA,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,439533365,4472928019,N,NULL,,
2022S035918,23/11/2022,16:20:00,CALL. FUENCARRAL,133,133,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440323162,4475925094,N,NULL,
2022S036080,25/11/2022,11:40:00,CALL. FRANCISCO UMBRAL / AUTOV. M-11,2,21,BARAJAS,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,2,Ingreso inferior o igual a 24 horas,447044216,4480472722,N,NULL,,
2022S036104,25/11/2022,15:40:00,CALL. AYACUCHO / GTA. SANDRO PERTINI,30,16,HORTALEZA,Colisión lateral,NULL,Bicicleta,Conductor,De 55 a 59 años,Mujer,NULL,NULL,445543433,4480114004,N,NULL,,
2022S036265,27/11/2022,2:50:00,INTERIOR RECINTO PLAZA DE TOROS S/N,0,4,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,443853192,4475973751,N,NULL,,
2022S036357,27/11/2022,13:19:00,CALL. ENRIQUE LARRETA / CALL. MATEO INURRIA,1,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,441829724,4479790405,N,NULL,,
2022S036357,27/11/2022,13:19:00,CALL. ENRIQUE LARRETA / CALL. MATEO INURRIA,1,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,441829724,4479790405,N,NULL,,
2022S036374,27/11/2022,16:20:00,CALL. SERRANO ANGUITA,12,12,1,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,NULL,NULL,440751670,4475454421,N,NULL,
2022S036423,28/11/2022,10:29:00,CALL. AGATHA CHRISTIE / CALL. PEDRO SAINZ RODRIGUEZ,1,16,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,1,Atención en urgencias sin posterior ingreso,446223587,4483737828,N,NULL,,
2022S036511,28/11/2022,21:10:00,CALL. EMBAJADORES / CALL. BRONCE,220,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,NULL,NULL,441364942,4471005842,N,NULL,,
2022S036531,29/11/2022,8:40:00,CALL. SOFIA / AVDA. CANILLEJAS A VICALVARO,20,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,448219164,4474420414,N,NULL,,
2022S036692,30/11/2022,14:00:00,CALL. VILLALOBOS / CALL. JAVIER DE MIGUEL,103,13,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444886989,4470086425,N,NULL,,
2022S036794,30/11/2022,9:57:00,CALL. GABRIELA MISTRAL,18,18,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,437596096,4481722828,N,NULL,
2022S036884,01/12/2022,19:25:00,CALL. SANTA ENGRACIA,27,27,7,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,440867987,4475832376,N,NULL,
2022S036902,01/12/2022,23:40:00,PLAZA. EMPERADOR CARLOS V,8,8,1,CENTRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441212363,4473307044,N,NULL,
2022S036913,02/12/2022,7:00:00,CALL. FRANCISCO SILVELA,37,37,4,SALAMANCA,Atropello a persona,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,442973846,4475927396,N,NULL,
2022S036913,02/12/2022,7:00:00,CALL. FRANCISCO SILVELA,37,37,4,SALAMANCA,Atropello a persona,Despejado,Bicicleta,Peatón,Más de 74 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442973846,4475927396,N,NULL,
2022S036995,02/12/2022,14:28:00,CALL. GUISANDO,52,52,9,MONCLOA-ARAVACA,Colisión lateral,NULL,Bicicleta,Conductor,De 55 a 59 años,Hombre,NULL,NULL,437980276,4480408300,N,NULL,
2022S037107,03/12/2022,0:04:00,PLAZA. EMPERADOR CARLOS V,1,1,1,CENTRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441290865,4473408608,S,NULL,
2022S037303,03/12/2022,19:15:00,CALL. VALENCIA DE DON JUAN / CALL. PATONES,13,8,FUENCARRAL-EL PARDO,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,2,Ingreso inferior o igual a 24 horas,440333862,4481916129,N,NULL,,
2022S038086,06/12/2022,17:40:00,PASEO. RECOLETOS / CALL. RECOLETOS,12,4,SALAMANCA,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441357710,4474865232,N,NULL,,
2022S038578,08/12/2022,14:00:00,CALL. JOAQUIN COSTA / CALL. BALBINA VALVERDE,7,5,CHAMARTÍN,Caída,LLuvia intensa,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441510152,4477522304,N,NULL,,
2022S038750,08/12/2022,21:05:00,CALL. HERENCIA / CALL. HERENCIA,7,20,SAN BLAS-CANILLEJAS,Caída,Lluvia débil,Bicicleta,Conductor,De 21 a 24 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,447993763,4475742342,N,NULL,,
2022S039194,10/12/2022,13:30:00,CALL. FERNANDO VI / CALL. CAMPOAMOR,11,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,440932446,4475198800,N,NULL,,
2022S039194,10/12/2022,13:30:00,CALL. FERNANDO VI / CALL. CAMPOAMOR,11,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Peatón,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440932446,4475198800,N,NULL,,
2022S039209,10/12/2022,18:00:00,CALL. NICASIO GALLEGO,16,16,7,CHAMBERÍ,Otro,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,440774374,4475668973,N,NULL,
2022S039210,10/12/2022,18:45:00,CALL. LUISA FERNANDA / CALL. TUTOR,1,9,MONCLOA-ARAVACA,Caída,Se desconoce,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439402434,4475348972,N,NULL,,
2022S039232,10/12/2022,22:05:00,CALL. MARQUES DE VIANA,30,30,6,TETUÁN,Caída,Nublado,Bicicleta,Conductor,De 35 a 39 años,Hombre,3,Ingreso superior a 24 horas,440515980,4479309051,N,NULL,
2022S039263,11/12/2022,3:00:00,CALL. BARCELO,6,6,1,CENTRO,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440687407,4475379527,N,NULL,
2022S039288,10/12/2022,14:25:00,CALL. FRANCOS RODRIGUEZ,49,49,6,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,NULL,NULL,439940622,4478685546,N,NULL,
2022S039292,10/12/2022,12:00:00,AVDA. VALLADOLID,83,83,9,MONCLOA-ARAVACA,Caída,Nublado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,437738973,4476149887,N,NULL,
2022S039557,13/12/2022,22:35:00,CALL. ALCALA,136,136,4,SALAMANCA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,443088164,4475365343,N,NULL,
2022S039718,15/12/2022,14:30:00,PTA. FELIPE IV,0,0,3,RETIRO,Caída,Nublado,Bicicleta,Conductor,De 70 a 74 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441608350,4474072545,N,NULL,
2022S039732,14/12/2022,14:40:00,CALL. JOSE BERGAMIN,14,14,14,MORATALAZ,Otro,Lluvia débil,Bicicleta,Conductor,De 40 a 44 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,445814167,4473501345,N,NULL,
